team_id,team_long_name,team_short_name,league_id
9830,FC Nantes,NAN,2
9831,OGC Nice,NIC,2
9837,Stade de Reims,REI,2
9853,AS Saint-Étienne,ETI,2
7794,SC Bastia,BAS,2
7819,SM Caen,CAE,2
4087,Évian Thonon Gaillard FC,ETG,2
8588,RC Lens,LEN,2
9748,Olympique Lyonnais,LYO,2
9847,Paris Saint-Germain,PSG,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
9941,Toulouse FC,TOU,2
9827,Girondins de Bordeaux,BOR,2
9747,En Avant de Guingamp,GUI,2
8639,LOSC Lille,LIL,2
8689,FC Lorient,LOR,2
8592,Olympique de Marseille,MAR,2
8550,FC Metz,MET,2
9829,AS Monaco,MON,2
10249,Montpellier Hérault SC,MON,2
9830,FC Nantes,NAN,2
9831,OGC Nice,NIC,2
9827,Girondins de Bordeaux,BOR,2
7819,SM Caen,CAE,2
4087,Évian Thonon Gaillard FC,ETG,2
8588,RC Lens,LEN,2
9748,Olympique Lyonnais,LYO,2
9847,Paris Saint-Germain,PSG,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
9941,Toulouse FC,TOU,2
7794,SC Bastia,BAS,2
9747,En Avant de Guingamp,GUI,2
8639,LOSC Lille,LIL,2
8689,FC Lorient,LOR,2
9748,Olympique Lyonnais,LYO,2
8550,FC Metz,MET,2
9829,AS Monaco,MON,2
10249,Montpellier Hérault SC,MON,2
9830,FC Nantes,NAN,2
9831,OGC Nice,NIC,2
9827,Girondins de Bordeaux,BOR,2
7819,SM Caen,CAE,2
4087,Évian Thonon Gaillard FC,ETG,2
8588,RC Lens,LEN,2
8592,Olympique de Marseille,MAR,2
9847,Paris Saint-Germain,PSG,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
9941,Toulouse FC,TOU,2
7794,SC Bastia,BAS,2
9747,En Avant de Guingamp,GUI,2
8639,LOSC Lille,LIL,2
8689,FC Lorient,LOR,2
9748,Olympique Lyonnais,LYO,2
8550,FC Metz,MET,2
9829,AS Monaco,MON,2
10249,Montpellier Hérault SC,MON,2
9830,FC Nantes,NAN,2
9831,OGC Nice,NIC,2
9827,Girondins de Bordeaux,BOR,2
7819,SM Caen,CAE,2
4087,Évian Thonon Gaillard FC,ETG,2
8588,RC Lens,LEN,2
8592,Olympique de Marseille,MAR,2
8550,FC Metz,MET,2
9847,Paris Saint-Germain,PSG,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
9941,Toulouse FC,TOU,2
7794,SC Bastia,BAS,2
4087,Évian Thonon Gaillard FC,ETG,2
9747,En Avant de Guingamp,GUI,2
8639,LOSC Lille,LIL,2
9748,Olympique Lyonnais,LYO,2
9829,AS Monaco,MON,2
10249,Montpellier Hérault SC,MON,2
9830,FC Nantes,NAN,2
9831,OGC Nice,NIC,2
9837,Stade de Reims,REI,2
9827,Girondins de Bordeaux,BOR,2
7819,SM Caen,CAE,2
8588,RC Lens,LEN,2
8689,FC Lorient,LOR,2
8592,Olympique de Marseille,MAR,2
8550,FC Metz,MET,2
9847,Paris Saint-Germain,PSG,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
9941,Toulouse FC,TOU,2
9827,Girondins de Bordeaux,BOR,2
7819,SM Caen,CAE,2
8588,RC Lens,LEN,2
8689,FC Lorient,LOR,2
8592,Olympique de Marseille,MAR,2
8550,FC Metz,MET,2
9829,AS Monaco,MON,2
9830,FC Nantes,NAN,2
9941,Toulouse FC,TOU,2
9847,Paris Saint-Germain,PSG,2
7794,SC Bastia,BAS,2
4087,Évian Thonon Gaillard FC,ETG,2
9747,En Avant de Guingamp,GUI,2
8639,LOSC Lille,LIL,2
9748,Olympique Lyonnais,LYO,2
10249,Montpellier Hérault SC,MON,2
9831,OGC Nice,NIC,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
9827,Girondins de Bordeaux,BOR,2
8588,RC Lens,LEN,2
8639,LOSC Lille,LIL,2
8689,FC Lorient,LOR,2
8592,Olympique de Marseille,MAR,2
8550,FC Metz,MET,2
9829,AS Monaco,MON,2
9830,FC Nantes,NAN,2
9941,Toulouse FC,TOU,2
9847,Paris Saint-Germain,PSG,2
7794,SC Bastia,BAS,2
7819,SM Caen,CAE,2
4087,Évian Thonon Gaillard FC,ETG,2
9747,En Avant de Guingamp,GUI,2
9748,Olympique Lyonnais,LYO,2
10249,Montpellier Hérault SC,MON,2
9831,OGC Nice,NIC,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
9827,Girondins de Bordeaux,BOR,2
8588,RC Lens,LEN,2
8639,LOSC Lille,LIL,2
8689,FC Lorient,LOR,2
8592,Olympique de Marseille,MAR,2
8550,FC Metz,MET,2
9829,AS Monaco,MON,2
10249,Montpellier Hérault SC,MON,2
9830,FC Nantes,NAN,2
9941,Toulouse FC,TOU,2
7794,SC Bastia,BAS,2
7819,SM Caen,CAE,2
4087,Évian Thonon Gaillard FC,ETG,2
9747,En Avant de Guingamp,GUI,2
9748,Olympique Lyonnais,LYO,2
9831,OGC Nice,NIC,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
9847,Paris Saint-Germain,PSG,2
7794,SC Bastia,BAS,2
9827,Girondins de Bordeaux,BOR,2
8639,LOSC Lille,LIL,2
9748,Olympique Lyonnais,LYO,2
8592,Olympique de Marseille,MAR,2
10249,Montpellier Hérault SC,MON,2
9830,FC Nantes,NAN,2
9831,OGC Nice,NIC,2
9941,Toulouse FC,TOU,2
10242,ES Troyes AC,TRO,2
7794,SC Bastia,BAS,2
9827,Girondins de Bordeaux,BOR,2
9747,En Avant de Guingamp,GUI,2
8592,Olympique de Marseille,MAR,2
9829,AS Monaco,MON,2
9830,FC Nantes,NAN,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
9941,Toulouse FC,TOU,2
8121,Angers SCO,ANG,2
9827,Girondins de Bordeaux,BOR,2
7819,SM Caen,CAE,2
6391,GFC Ajaccio,GAJ,2
8639,LOSC Lille,LIL,2
8689,FC Lorient,LOR,2
9748,Olympique Lyonnais,LYO,2
10249,Montpellier Hérault SC,MON,2
9847,Paris Saint-Germain,PSG,2
9837,Stade de Reims,REI,2
7794,SC Bastia,BAS,2
6391,GFC Ajaccio,GAJ,2
9747,En Avant de Guingamp,GUI,2
9829,AS Monaco,MON,2
9830,FC Nantes,NAN,2
9831,OGC Nice,NIC,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
9941,Toulouse FC,TOU,2
10242,ES Troyes AC,TRO,2
8121,Angers SCO,ANG,2
9827,Girondins de Bordeaux,BOR,2
7819,SM Caen,CAE,2
8639,LOSC Lille,LIL,2
8689,FC Lorient,LOR,2
9748,Olympique Lyonnais,LYO,2
8592,Olympique de Marseille,MAR,2
10249,Montpellier Hérault SC,MON,2
9847,Paris Saint-Germain,PSG,2
9837,Stade de Reims,REI,2
7794,SC Bastia,BAS,2
7819,SM Caen,CAE,2
9747,En Avant de Guingamp,GUI,2
8689,FC Lorient,LOR,2
9829,AS Monaco,MON,2
10249,Montpellier Hérault SC,MON,2
9831,OGC Nice,NIC,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
10242,ES Troyes AC,TRO,2
8121,Angers SCO,ANG,2
9827,Girondins de Bordeaux,BOR,2
6391,GFC Ajaccio,GAJ,2
9748,Olympique Lyonnais,LYO,2
8592,Olympique de Marseille,MAR,2
9830,FC Nantes,NAN,2
9847,Paris Saint-Germain,PSG,2
9837,Stade de Reims,REI,2
9853,AS Saint-Étienne,ETI,2
9941,Toulouse FC,TOU,2
8121,Angers SCO,ANG,2
7794,SC Bastia,BAS,2
9747,En Avant de Guingamp,GUI,2
8639,LOSC Lille,LIL,2
8689,FC Lorient,LOR,2
9829,AS Monaco,MON,2
10249,Montpellier Hérault SC,MON,2
9830,FC Nantes,NAN,2
9851,Stade Rennais FC,REN,2
10242,ES Troyes AC,TRO,2
7794,SC Bastia,BAS,2
9827,Girondins de Bordeaux,BOR,2
7819,SM Caen,CAE,2
6391,GFC Ajaccio,GAJ,2
9748,Olympique Lyonnais,LYO,2
8592,Olympique de Marseille,MAR,2
9831,OGC Nice,NIC,2
9837,Stade de Reims,REI,2
9853,AS Saint-Étienne,ETI,2
9941,Toulouse FC,TOU,2
8121,Angers SCO,ANG,2
8639,LOSC Lille,LIL,2
8592,Olympique de Marseille,MAR,2
9829,AS Monaco,MON,2
10249,Montpellier Hérault SC,MON,2
9830,FC Nantes,NAN,2
9847,Paris Saint-Germain,PSG,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
10242,ES Troyes AC,TRO,2
7794,SC Bastia,BAS,2
9827,Girondins de Bordeaux,BOR,2
7819,SM Caen,CAE,2
6391,GFC Ajaccio,GAJ,2
9747,En Avant de Guingamp,GUI,2
8689,FC Lorient,LOR,2
9831,OGC Nice,NIC,2
9853,AS Saint-Étienne,ETI,2
9941,Toulouse FC,TOU,2
10242,ES Troyes AC,TRO,2
8121,Angers SCO,ANG,2
7819,SM Caen,CAE,2
9747,En Avant de Guingamp,GUI,2
8689,FC Lorient,LOR,2
9829,AS Monaco,MON,2
9847,Paris Saint-Germain,PSG,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
10242,ES Troyes AC,TRO,2
8121,Angers SCO,ANG,2
9829,AS Monaco,MON,2
9830,FC Nantes,NAN,2
8639,LOSC Lille,LIL,2
10249,Montpellier Hérault SC,MON,2
8592,Olympique de Marseille,MAR,2
9748,Olympique Lyonnais,LYO,2
9847,Paris Saint-Germain,PSG,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
9747,En Avant de Guingamp,GUI,2
10242,ES Troyes AC,TRO,2
9827,Girondins de Bordeaux,BOR,2
8689,FC Lorient,LOR,2
6391,GFC Ajaccio,GAJ,2
9831,OGC Nice,NIC,2
7794,SC Bastia,BAS,2
7819,SM Caen,CAE,2
9941,Toulouse FC,TOU,2
9829,AS Monaco,MON,2
9747,En Avant de Guingamp,GUI,2
9830,FC Nantes,NAN,2
8639,LOSC Lille,LIL,2
10249,Montpellier Hérault SC,MON,2
9831,OGC Nice,NIC,2
9748,Olympique Lyonnais,LYO,2
9847,Paris Saint-Germain,PSG,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
8121,Angers SCO,ANG,2
9853,AS Saint-Étienne,ETI,2
10242,ES Troyes AC,TRO,2
9827,Girondins de Bordeaux,BOR,2
8689,FC Lorient,LOR,2
6391,GFC Ajaccio,GAJ,2
8592,Olympique de Marseille,MAR,2
7794,SC Bastia,BAS,2
7819,SM Caen,CAE,2
9941,Toulouse FC,TOU,2
9829,AS Monaco,MON,2
9747,En Avant de Guingamp,GUI,2
9830,FC Nantes,NAN,2
8639,LOSC Lille,LIL,2
10249,Montpellier Hérault SC,MON,2
9831,OGC Nice,NIC,2
9748,Olympique Lyonnais,LYO,2
9847,Paris Saint-Germain,PSG,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
8121,Angers SCO,ANG,2
9829,AS Monaco,MON,2
9827,Girondins de Bordeaux,BOR,2
8689,FC Lorient,LOR,2
6391,GFC Ajaccio,GAJ,2
8639,LOSC Lille,LIL,2
8592,Olympique de Marseille,MAR,2
7794,SC Bastia,BAS,2
7819,SM Caen,CAE,2
9941,Toulouse FC,TOU,2
6391,GFC Ajaccio,GAJ,2
9853,AS Saint-Étienne,ETI,2
9747,En Avant de Guingamp,GUI,2
9830,FC Nantes,NAN,2
10249,Montpellier Hérault SC,MON,2
9831,OGC Nice,NIC,2
9748,Olympique Lyonnais,LYO,2
9847,Paris Saint-Germain,PSG,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
8121,Angers SCO,ANG,2
9829,AS Monaco,MON,2
9827,Girondins de Bordeaux,BOR,2
8689,FC Lorient,LOR,2
8639,LOSC Lille,LIL,2
8592,Olympique de Marseille,MAR,2
9847,Paris Saint-Germain,PSG,2
7794,SC Bastia,BAS,2
7819,SM Caen,CAE,2
9941,Toulouse FC,TOU,2
9853,AS Saint-Étienne,ETI,2
9747,En Avant de Guingamp,GUI,2
10242,ES Troyes AC,TRO,2
9830,FC Nantes,NAN,2
6391,GFC Ajaccio,GAJ,2
10249,Montpellier Hérault SC,MON,2
9831,OGC Nice,NIC,2
9748,Olympique Lyonnais,LYO,2
9837,Stade de Reims,REI,2
9941,Toulouse FC,TOU,2
8121,Angers SCO,ANG,2
9827,Girondins de Bordeaux,BOR,2
8639,LOSC Lille,LIL,2
9831,OGC Nice,NIC,2
8592,Olympique de Marseille,MAR,2
9748,Olympique Lyonnais,LYO,2
9847,Paris Saint-Germain,PSG,2
7794,SC Bastia,BAS,2
7819,SM Caen,CAE,2
9851,Stade Rennais FC,REN,2
7794,SC Bastia,BAS,2
6391,GFC Ajaccio,GAJ,2
8639,LOSC Lille,LIL,2
8689,FC Lorient,LOR,2
9748,Olympique Lyonnais,LYO,2
8592,Olympique de Marseille,MAR,2
10249,Montpellier Hérault SC,MON,2
9830,FC Nantes,NAN,2
9831,OGC Nice,NIC,2
9941,Toulouse FC,TOU,2
9829,AS Monaco,MON,2
9747,En Avant de Guingamp,GUI,2
10242,ES Troyes AC,TRO,2
8689,FC Lorient,LOR,2
9830,FC Nantes,NAN,2
6391,GFC Ajaccio,GAJ,2
10249,Montpellier Hérault SC,MON,2
7794,SC Bastia,BAS,2
9851,Stade Rennais FC,REN,2
9941,Toulouse FC,TOU,2
8121,Angers SCO,ANG,2
9853,AS Saint-Étienne,ETI,2
9827,Girondins de Bordeaux,BOR,2
8639,LOSC Lille,LIL,2
9831,OGC Nice,NIC,2
8592,Olympique de Marseille,MAR,2
9748,Olympique Lyonnais,LYO,2
9847,Paris Saint-Germain,PSG,2
7819,SM Caen,CAE,2
9837,Stade de Reims,REI,2
9829,AS Monaco,MON,2
9747,En Avant de Guingamp,GUI,2
10242,ES Troyes AC,TRO,2
8689,FC Lorient,LOR,2
9830,FC Nantes,NAN,2
6391,GFC Ajaccio,GAJ,2
9847,Paris Saint-Germain,PSG,2
7794,SC Bastia,BAS,2
9851,Stade Rennais FC,REN,2
9941,Toulouse FC,TOU,2
8121,Angers SCO,ANG,2
9853,AS Saint-Étienne,ETI,2
9747,En Avant de Guingamp,GUI,2
8639,LOSC Lille,LIL,2
10249,Montpellier Hérault SC,MON,2
9831,OGC Nice,NIC,2
8592,Olympique de Marseille,MAR,2
7819,SM Caen,CAE,2
9837,Stade de Reims,REI,2
9941,Toulouse FC,TOU,2
9829,AS Monaco,MON,2
10242,ES Troyes AC,TRO,2
9827,Girondins de Bordeaux,BOR,2
8689,FC Lorient,LOR,2
9830,FC Nantes,NAN,2
6391,GFC Ajaccio,GAJ,2
9748,Olympique Lyonnais,LYO,2
9847,Paris Saint-Germain,PSG,2
7794,SC Bastia,BAS,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
9747,En Avant de Guingamp,GUI,2
9827,Girondins de Bordeaux,BOR,2
6391,GFC Ajaccio,GAJ,2
8639,LOSC Lille,LIL,2
10249,Montpellier Hérault SC,MON,2
9831,OGC Nice,NIC,2
8592,Olympique de Marseille,MAR,2
9851,Stade Rennais FC,REN,2
9941,Toulouse FC,TOU,2
8121,Angers SCO,ANG,2
9829,AS Monaco,MON,2
9853,AS Saint-Étienne,ETI,2
10242,ES Troyes AC,TRO,2
8689,FC Lorient,LOR,2
9830,FC Nantes,NAN,2
9748,Olympique Lyonnais,LYO,2
9847,Paris Saint-Germain,PSG,2
7819,SM Caen,CAE,2
9837,Stade de Reims,REI,2
9827,Girondins de Bordeaux,BOR,2
9830,FC Nantes,NAN,2
6391,GFC Ajaccio,GAJ,2
8639,LOSC Lille,LIL,2
10249,Montpellier Hérault SC,MON,2
9831,OGC Nice,NIC,2
8592,Olympique de Marseille,MAR,2
9748,Olympique Lyonnais,LYO,2
7794,SC Bastia,BAS,2
9941,Toulouse FC,TOU,2
8121,Angers SCO,ANG,2
9829,AS Monaco,MON,2
9853,AS Saint-Étienne,ETI,2
9747,En Avant de Guingamp,GUI,2
10242,ES Troyes AC,TRO,2
8689,FC Lorient,LOR,2
9847,Paris Saint-Germain,PSG,2
7819,SM Caen,CAE,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
8121,Angers SCO,ANG,2
9827,Girondins de Bordeaux,BOR,2
7819,SM Caen,CAE,2
9747,En Avant de Guingamp,GUI,2
8639,LOSC Lille,LIL,2
9829,AS Monaco,MON,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
10242,ES Troyes AC,TRO,2
6391,GFC Ajaccio,GAJ,2
8689,FC Lorient,LOR,2
9748,Olympique Lyonnais,LYO,2
8592,Olympique de Marseille,MAR,2
10249,Montpellier Hérault SC,MON,2
9830,FC Nantes,NAN,2
9831,OGC Nice,NIC,2
9847,Paris Saint-Germain,PSG,2
9941,Toulouse FC,TOU,2
10242,ES Troyes AC,TRO,2
8121,Angers SCO,ANG,2
7794,SC Bastia,BAS,2
9827,Girondins de Bordeaux,BOR,2
7819,SM Caen,CAE,2
9747,En Avant de Guingamp,GUI,2
8592,Olympique de Marseille,MAR,2
9829,AS Monaco,MON,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
8121,Angers SCO,ANG,2
6391,GFC Ajaccio,GAJ,2
8639,LOSC Lille,LIL,2
8689,FC Lorient,LOR,2
9748,Olympique Lyonnais,LYO,2
10249,Montpellier Hérault SC,MON,2
9831,OGC Nice,NIC,2
9847,Paris Saint-Germain,PSG,2
9941,Toulouse FC,TOU,2
10242,ES Troyes AC,TRO,2
7794,SC Bastia,BAS,2
9827,Girondins de Bordeaux,BOR,2
7819,SM Caen,CAE,2
9747,En Avant de Guingamp,GUI,2
8592,Olympique de Marseille,MAR,2
10249,Montpellier Hérault SC,MON,2
9830,FC Nantes,NAN,2
9837,Stade de Reims,REI,2
9851,Stade Rennais FC,REN,2
9853,AS Saint-Étienne,ETI,2
8121,Angers SCO,ANG,2
7819,SM Caen,CAE,2
6391,GFC Ajaccio,GAJ,2
8639,LOSC Lille,LIL,2
8689,FC Lorient,LOR,2
9748,Olympique Lyonnais,LYO,2
9829,AS Monaco,MON,2
9847,Paris Saint-Germain,PSG,2
10242,ES Troyes AC,TRO,2
9831,OGC Nice,NIC,2
9823,FC Bayern Munich,BMU,3
8178,Bayer 04 Leverkusen,LEV,3
10189,FC Schalke 04,S04,3
8721,VfL Wolfsburg,WOL,3
9810,Eintracht Frankfurt,EFR,3
9912,DSC Arminia Bielefeld,BIE,3
8398,FC Energie Cottbus,COT,3
9788,Borussia Mönchengladbach,GLA,3
8295,Karlsruher SC,KAR,3
9790,Hamburger SV,HAM,3
8697,SV Werder Bremen,WBR,3
8177,Hertha BSC Berlin,HBE,3
8721,VfL Wolfsburg,WOL,3
9810,Eintracht Frankfurt,EFR,3
9912,DSC Arminia Bielefeld,BIE,3
8722,1. FC Köln,FCK,3
9911,VfL Bochum,BOC,3
8295,Karlsruher SC,KAR,3
9823,FC Bayern Munich,BMU,3
8178,Bayer 04 Leverkusen,LEV,3
9789,Borussia Dortmund,DOR,3
10269,VfB Stuttgart,STU,3
8697,SV Werder Bremen,WBR,3
8398,FC Energie Cottbus,COT,3
9904,Hannover 96,HAN,3
9788,Borussia Mönchengladbach,GLA,3
8226,TSG 1899 Hoffenheim,HOF,3
9790,Hamburger SV,HAM,3
8177,Hertha BSC Berlin,HBE,3
10189,FC Schalke 04,S04,3
8721,VfL Wolfsburg,WOL,3
9810,Eintracht Frankfurt,EFR,3
9912,DSC Arminia Bielefeld,BIE,3
8722,1. FC Köln,FCK,3
9911,VfL Bochum,BOC,3
8295,Karlsruher SC,KAR,3
8178,Bayer 04 Leverkusen,LEV,3
9789,Borussia Dortmund,DOR,3
10269,VfB Stuttgart,STU,3
8697,SV Werder Bremen,WBR,3
8177,Hertha BSC Berlin,HBE,3
8398,FC Energie Cottbus,COT,3
9904,Hannover 96,HAN,3
9788,Borussia Mönchengladbach,GLA,3
8226,TSG 1899 Hoffenheim,HOF,3
9823,FC Bayern Munich,BMU,3
9790,Hamburger SV,HAM,3
10189,FC Schalke 04,S04,3
8721,VfL Wolfsburg,WOL,3
9810,Eintracht Frankfurt,EFR,3
9912,DSC Arminia Bielefeld,BIE,3
8722,1. FC Köln,FCK,3
9911,VfL Bochum,BOC,3
8295,Karlsruher SC,KAR,3
8178,Bayer 04 Leverkusen,LEV,3
9789,Borussia Dortmund,DOR,3
10269,VfB Stuttgart,STU,3
8697,SV Werder Bremen,WBR,3
8177,Hertha BSC Berlin,HBE,3
9911,VfL Bochum,BOC,3
9904,Hannover 96,HAN,3
9788,Borussia Mönchengladbach,GLA,3
8226,TSG 1899 Hoffenheim,HOF,3
9823,FC Bayern Munich,BMU,3
10189,FC Schalke 04,S04,3
8721,VfL Wolfsburg,WOL,3
9810,Eintracht Frankfurt,EFR,3
9912,DSC Arminia Bielefeld,BIE,3
8722,1. FC Köln,FCK,3
8398,FC Energie Cottbus,COT,3
9788,Borussia Mönchengladbach,GLA,3
8295,Karlsruher SC,KAR,3
8178,Bayer 04 Leverkusen,LEV,3
9790,Hamburger SV,HAM,3
9789,Borussia Dortmund,DOR,3
10269,VfB Stuttgart,STU,3
8697,SV Werder Bremen,WBR,3
8177,Hertha BSC Berlin,HBE,3
9911,VfL Bochum,BOC,3
9904,Hannover 96,HAN,3
8226,TSG 1899 Hoffenheim,HOF,3
9790,Hamburger SV,HAM,3
9789,Borussia Dortmund,DOR,3
10269,VfB Stuttgart,STU,3
8697,SV Werder Bremen,WBR,3
8177,Hertha BSC Berlin,HBE,3
8722,1. FC Köln,FCK,3
9911,VfL Bochum,BOC,3
9904,Hannover 96,HAN,3
8226,TSG 1899 Hoffenheim,HOF,3
9823,FC Bayern Munich,BMU,3
8178,Bayer 04 Leverkusen,LEV,3
10189,FC Schalke 04,S04,3
8721,VfL Wolfsburg,WOL,3
9810,Eintracht Frankfurt,EFR,3
9912,DSC Arminia Bielefeld,BIE,3
8398,FC Energie Cottbus,COT,3
9788,Borussia Mönchengladbach,GLA,3
8295,Karlsruher SC,KAR,3
9790,Hamburger SV,HAM,3
9789,Borussia Dortmund,DOR,3
10269,VfB Stuttgart,STU,3
8697,SV Werder Bremen,WBR,3
8177,Hertha BSC Berlin,HBE,3
8722,1. FC Köln,FCK,3
9911,VfL Bochum,BOC,3
9904,Hannover 96,HAN,3
8226,TSG 1899 Hoffenheim,HOF,3
9790,Hamburger SV,HAM,3
9789,Borussia Dortmund,DOR,3
8697,SV Werder Bremen,WBR,3
8177,Hertha BSC Berlin,HBE,3
9810,Eintracht Frankfurt,EFR,3
8722,1. FC Köln,FCK,3
9911,VfL Bochum,BOC,3
9904,Hannover 96,HAN,3
8226,TSG 1899 Hoffenheim,HOF,3
9823,FC Bayern Munich,BMU,3
8178,Bayer 04 Leverkusen,LEV,3
10269,VfB Stuttgart,STU,3
10189,FC Schalke 04,S04,3
8721,VfL Wolfsburg,WOL,3
9912,DSC Arminia Bielefeld,BIE,3
8398,FC Energie Cottbus,COT,3
9788,Borussia Mönchengladbach,GLA,3
8295,Karlsruher SC,KAR,3
9790,Hamburger SV,HAM,3
9789,Borussia Dortmund,DOR,3
8697,SV Werder Bremen,WBR,3
8177,Hertha BSC Berlin,HBE,3
9810,Eintracht Frankfurt,EFR,3
8722,1. FC Köln,FCK,3
9911,VfL Bochum,BOC,3
9904,Hannover 96,HAN,3
8295,Karlsruher SC,KAR,3
9823,FC Bayern Munich,BMU,3
8178,Bayer 04 Leverkusen,LEV,3
10269,VfB Stuttgart,STU,3
10189,FC Schalke 04,S04,3
8721,VfL Wolfsburg,WOL,3
9912,DSC Arminia Bielefeld,BIE,3
8398,FC Energie Cottbus,COT,3
9788,Borussia Mönchengladbach,GLA,3
8226,TSG 1899 Hoffenheim,HOF,3
9790,Hamburger SV,HAM,3
8697,SV Werder Bremen,WBR,3
8177,Hertha BSC Berlin,HBE,3
8721,VfL Wolfsburg,WOL,3
9810,Eintracht Frankfurt,EFR,3
8722,1. FC Köln,FCK,3
9911,VfL Bochum,BOC,3
9904,Hannover 96,HAN,3
8295,Karlsruher SC,KAR,3
9823,FC Bayern Munich,BMU,3
8178,Bayer 04 Leverkusen,LEV,3
9789,Borussia Dortmund,DOR,3
10269,VfB Stuttgart,STU,3
10189,FC Schalke 04,S04,3
9912,DSC Arminia Bielefeld,BIE,3
8398,FC Energie Cottbus,COT,3
9788,Borussia Mönchengladbach,GLA,3
8226,TSG 1899 Hoffenheim,HOF,3
9790,Hamburger SV,HAM,3
8697,SV Werder Bremen,WBR,3
8177,Hertha BSC Berlin,HBE,3
8721,VfL Wolfsburg,WOL,3
9810,Eintracht Frankfurt,EFR,3
9912,DSC Arminia Bielefeld,BIE,3
8722,1. FC Köln,FCK,3
9911,VfL Bochum,BOC,3
8295,Karlsruher SC,KAR,3
9823,FC Bayern Munich,BMU,3
8178,Bayer 04 Leverkusen,LEV,3
9789,Borussia Dortmund,DOR,3
10269,VfB Stuttgart,STU,3
10189,FC Schalke 04,S04,3
8398,FC Energie Cottbus,COT,3
9904,Hannover 96,HAN,3
9788,Borussia Mönchengladbach,GLA,3
8226,TSG 1899 Hoffenheim,HOF,3
9790,Hamburger SV,HAM,3
8177,Hertha BSC Berlin,HBE,3
10189,FC Schalke 04,S04,3
8721,VfL Wolfsburg,WOL,3
9810,Eintracht Frankfurt,EFR,3
9912,DSC Arminia Bielefeld,BIE,3
8722,1. FC Köln,FCK,3
9911,VfL Bochum,BOC,3
8295,Karlsruher SC,KAR,3
9823,FC Bayern Munich,BMU,3
8178,Bayer 04 Leverkusen,LEV,3
9789,Borussia Dortmund,DOR,3
10269,VfB Stuttgart,STU,3
8697,SV Werder Bremen,WBR,3
8398,FC Energie Cottbus,COT,3
9904,Hannover 96,HAN,3
9788,Borussia Mönchengladbach,GLA,3
8226,TSG 1899 Hoffenheim,HOF,3
9823,FC Bayern Munich,BMU,3
8178,Bayer 04 Leverkusen,LEV,3
10269,VfB Stuttgart,STU,3
10189,FC Schalke 04,S04,3
8721,VfL Wolfsburg,WOL,3
9912,DSC Arminia Bielefeld,BIE,3
8398,FC Energie Cottbus,COT,3
9788,Borussia Mönchengladbach,GLA,3
8295,Karlsruher SC,KAR,3
9823,FC Bayern Munich,BMU,3
9790,Hamburger SV,HAM,3
10189,FC Schalke 04,S04,3
8721,VfL Wolfsburg,WOL,3
9810,Eintracht Frankfurt,EFR,3
9912,DSC Arminia Bielefeld,BIE,3
8722,1. FC Köln,FCK,3
9911,VfL Bochum,BOC,3
8295,Karlsruher SC,KAR,3
8178,Bayer 04 Leverkusen,LEV,3
9789,Borussia Dortmund,DOR,3
10269,VfB Stuttgart,STU,3
8697,SV Werder Bremen,WBR,3
8177,Hertha BSC Berlin,HBE,3
8398,FC Energie Cottbus,COT,3
9904,Hannover 96,HAN,3
9788,Borussia Mönchengladbach,GLA,3
8226,TSG 1899 Hoffenheim,HOF,3
9823,FC Bayern Munich,BMU,3
9790,Hamburger SV,HAM,3
10189,FC Schalke 04,S04,3
8721,VfL Wolfsburg,WOL,3
9810,Eintracht Frankfurt,EFR,3
